Id,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
10426,Georgia,42.3154,43.3569,2020-01-31,0.0,0.0
10427,Georgia,42.3154,43.3569,2020-02-01,0.0,0.0
10428,Georgia,42.3154,43.3569,2020-02-02,0.0,0.0
10429,Georgia,42.3154,43.3569,2020-02-03,0.0,0.0
10430,Georgia,42.3154,43.3569,2020-02-04,0.0,0.0
10431,Georgia,42.3154,43.3569,2020-02-05,0.0,0.0
10432,Georgia,42.3154,43.3569,2020-02-06,0.0,0.0
10433,Georgia,42.3154,43.3569,2020-02-07,0.0,0.0
10434,Georgia,42.3154,43.3569,2020-02-08,0.0,0.0
10435,Georgia,42.3154,43.3569,2020-02-09,0.0,0.0
10436,Georgia,42.3154,43.3569,2020-02-10,0.0,0.0
10437,Georgia,42.3154,43.3569,2020-02-11,0.0,0.0
10438,Georgia,42.3154,43.3569,2020-02-12,0.0,0.0
10439,Georgia,42.3154,43.3569,2020-02-13,0.0,0.0
10440,Georgia,42.3154,43.3569,2020-02-14,0.0,0.0
10441,Georgia,42.3154,43.3569,2020-02-15,0.0,0.0
10442,Georgia,42.3154,43.3569,2020-02-16,0.0,0.0
10443,Georgia,42.3154,43.3569,2020-02-17,0.0,0.0
10444,Georgia,42.3154,43.3569,2020-02-18,0.0,0.0
10445,Georgia,42.3154,43.3569,2020-02-19,0.0,0.0
10446,Georgia,42.3154,43.3569,2020-02-20,0.0,0.0
10447,Georgia,42.3154,43.3569,2020-02-21,0.0,0.0
10448,Georgia,42.3154,43.3569,2020-02-22,0.0,0.0
10449,Georgia,42.3154,43.3569,2020-02-23,0.0,0.0
10450,Georgia,42.3154,43.3569,2020-02-24,0.0,0.0
10451,Georgia,42.3154,43.3569,2020-02-25,0.0,0.0
10452,Georgia,42.3154,43.3569,2020-02-26,1.0,0.0
10453,Georgia,42.3154,43.3569,2020-02-27,1.0,0.0
10454,Georgia,42.3154,43.3569,2020-02-28,1.0,0.0
10455,Georgia,42.3154,43.3569,2020-02-29,1.0,0.0
10456,Georgia,42.3154,43.3569,2020-03-01,3.0,0.0
10457,Georgia,42.3154,43.3569,2020-03-02,3.0,0.0
10458,Georgia,42.3154,43.3569,2020-03-03,3.0,0.0
10459,Georgia,42.3154,43.3569,2020-03-04,3.0,0.0
10460,Georgia,42.3154,43.3569,2020-03-05,4.0,0.0
10461,Georgia,42.3154,43.3569,2020-03-06,4.0,0.0
10462,Georgia,42.3154,43.3569,2020-03-07,4.0,0.0
10463,Georgia,42.3154,43.3569,2020-03-08,13.0,0.0
10464,Georgia,42.3154,43.3569,2020-03-09,15.0,0.0
10465,Georgia,42.3154,43.3569,2020-03-10,15.0,0.0
10466,Georgia,42.3154,43.3569,2020-03-11,24.0,0.0
10467,Georgia,42.3154,43.3569,2020-03-12,24.0,0.0
10468,Georgia,42.3154,43.3569,2020-03-13,25.0,0.0
10469,Georgia,42.3154,43.3569,2020-03-14,30.0,0.0
10470,Georgia,42.3154,43.3569,2020-03-15,33.0,0.0
10471,Georgia,42.3154,43.3569,2020-03-16,33.0,0.0
10472,Georgia,42.3154,43.3569,2020-03-17,34.0,0.0
10473,Georgia,42.3154,43.3569,2020-03-18,38.0,0.0
10474,Georgia,42.3154,43.3569,2020-03-19,40.0,0.0
10475,Georgia,42.3154,43.3569,2020-03-20,43.0,0.0
10476,Georgia,42.3154,43.3569,2020-03-21,49.0,0.0
10510,Germany,51.0,9.0,2020-01-22,0.0,0.0
10511,Germany,51.0,9.0,2020-01-23,0.0,0.0
10512,Germany,51.0,9.0,2020-01-24,0.0,0.0
10513,Germany,51.0,9.0,2020-01-25,0.0,0.0
10514,Germany,51.0,9.0,2020-01-26,0.0,0.0
10515,Germany,51.0,9.0,2020-01-27,1.0,0.0
10516,Germany,51.0,9.0,2020-01-28,4.0,0.0
10517,Germany,51.0,9.0,2020-01-29,4.0,0.0
10518,Germany,51.0,9.0,2020-01-30,4.0,0.0
10519,Germany,51.0,9.0,2020-01-31,5.0,0.0
10520,Germany,51.0,9.0,2020-02-01,8.0,0.0
10521,Germany,51.0,9.0,2020-02-02,10.0,0.0
10522,Germany,51.0,9.0,2020-02-03,12.0,0.0
10523,Germany,51.0,9.0,2020-02-04,12.0,0.0
10524,Germany,51.0,9.0,2020-02-05,12.0,0.0
10525,Germany,51.0,9.0,2020-02-06,12.0,0.0
10526,Germany,51.0,9.0,2020-02-07,13.0,0.0
10527,Germany,51.0,9.0,2020-02-08,13.0,0.0
10528,Germany,51.0,9.0,2020-02-09,14.0,0.0
10529,Germany,51.0,9.0,2020-02-10,14.0,0.0
10530,Germany,51.0,9.0,2020-02-11,16.0,0.0
10531,Germany,51.0,9.0,2020-02-12,16.0,0.0
10532,Germany,51.0,9.0,2020-02-13,16.0,0.0
10533,Germany,51.0,9.0,2020-02-14,16.0,0.0
10534,Germany,51.0,9.0,2020-02-15,16.0,0.0
10535,Germany,51.0,9.0,2020-02-16,16.0,0.0
10536,Germany,51.0,9.0,2020-02-17,16.0,0.0
10537,Germany,51.0,9.0,2020-02-18,16.0,0.0
10538,Germany,51.0,9.0,2020-02-19,16.0,0.0
10539,Germany,51.0,9.0,2020-02-20,16.0,0.0
10540,Germany,51.0,9.0,2020-02-21,16.0,0.0
10541,Germany,51.0,9.0,2020-02-22,16.0,0.0
10542,Germany,51.0,9.0,2020-02-23,16.0,0.0
10543,Germany,51.0,9.0,2020-02-24,16.0,0.0
10544,Germany,51.0,9.0,2020-02-25,17.0,0.0
10545,Germany,51.0,9.0,2020-02-26,27.0,0.0
10546,Germany,51.0,9.0,2020-02-27,46.0,0.0
10547,Germany,51.0,9.0,2020-02-28,48.0,0.0
10548,Germany,51.0,9.0,2020-02-29,79.0,0.0
10549,Germany,51.0,9.0,2020-03-01,130.0,0.0
10550,Germany,51.0,9.0,2020-03-02,159.0,0.0
10551,Germany,51.0,9.0,2020-03-03,196.0,0.0
10552,Germany,51.0,9.0,2020-03-04,262.0,0.0
10553,Germany,51.0,9.0,2020-03-05,482.0,0.0
10554,Germany,51.0,9.0,2020-03-06,670.0,0.0
10555,Germany,51.0,9.0,2020-03-07,799.0,0.0
10556,Germany,51.0,9.0,2020-03-08,1040.0,0.0
10557,Germany,51.0,9.0,2020-03-09,1176.0,2.0
10558,Germany,51.0,9.0,2020-03-10,1457.0,2.0
10559,Germany,51.0,9.0,2020-03-11,1908.0,3.0
10560,Germany,51.0,9.0,2020-03-12,2078.0,3.0
10561,Germany,51.0,9.0,2020-03-13,3675.0,7.0
10562,Germany,51.0,9.0,2020-03-14,4585.0,9.0
10563,Germany,51.0,9.0,2020-03-15,5795.0,11.0
10564,Germany,51.0,9.0,2020-03-16,7272.0,17.0
10565,Germany,51.0,9.0,2020-03-17,9257.0,24.0
10566,Germany,51.0,9.0,2020-03-18,12327.0,28.0
10567,Germany,51.0,9.0,2020-03-19,15320.0,44.0
10568,Germany,51.0,9.0,2020-03-20,19848.0,67.0
10569,Germany,51.0,9.0,2020-03-21,22213.0,84.0
10603,Ghana,7.9465,-1.0232,2020-01-22,0.0,0.0
10604,Ghana,7.9465,-1.0232,2020-01-23,0.0,0.0
10605,Ghana,7.9465,-1.0232,2020-01-24,0.0,0.0
10606,Ghana,7.9465,-1.0232,2020-01-25,0.0,0.0
10607,Ghana,7.9465,-1.0232,2020-01-26,0.0,0.0
10608,Ghana,7.9465,-1.0232,2020-01-27,0.0,0.0
10609,Ghana,7.9465,-1.0232,2020-01-28,0.0,0.0
10610,Ghana,7.9465,-1.0232,2020-01-29,0.0,0.0
10611,Ghana,7.9465,-1.0232,2020-01-30,0.0,0.0
10612,Ghana,7.9465,-1.0232,2020-01-31,0.0,0.0
10613,Ghana,7.9465,-1.0232,2020-02-01,0.0,0.0
10614,Ghana,7.9465,-1.0232,2020-02-02,0.0,0.0
10615,Ghana,7.9465,-1.0232,2020-02-03,0.0,0.0
10616,Ghana,7.9465,-1.0232,2020-02-04,0.0,0.0
10617,Ghana,7.9465,-1.0232,2020-02-05,0.0,0.0
10618,Ghana,7.9465,-1.0232,2020-02-06,0.0,0.0
10619,Ghana,7.9465,-1.0232,2020-02-07,0.0,0.0
10620,Ghana,7.9465,-1.0232,2020-02-08,0.0,0.0
10621,Ghana,7.9465,-1.0232,2020-02-09,0.0,0.0
10622,Ghana,7.9465,-1.0232,2020-02-10,0.0,0.0
10623,Ghana,7.9465,-1.0232,2020-02-11,0.0,0.0
10624,Ghana,7.9465,-1.0232,2020-02-12,0.0,0.0
10625,Ghana,7.9465,-1.0232,2020-02-13,0.0,0.0
10626,Ghana,7.9465,-1.0232,2020-02-14,0.0,0.0
10627,Ghana,7.9465,-1.0232,2020-02-15,0.0,0.0
10628,Ghana,7.9465,-1.0232,2020-02-16,0.0,0.0
10629,Ghana,7.9465,-1.0232,2020-02-17,0.0,0.0
10630,Ghana,7.9465,-1.0232,2020-02-18,0.0,0.0
10631,Ghana,7.9465,-1.0232,2020-02-19,0.0,0.0
10632,Ghana,7.9465,-1.0232,2020-02-20,0.0,0.0
10633,Ghana,7.9465,-1.0232,2020-02-21,0.0,0.0
10634,Ghana,7.9465,-1.0232,2020-02-22,0.0,0.0
10635,Ghana,7.9465,-1.0232,2020-02-23,0.0,0.0
10636,Ghana,7.9465,-1.0232,2020-02-24,0.0,0.0
10637,Ghana,7.9465,-1.0232,2020-02-25,0.0,0.0
10638,Ghana,7.9465,-1.0232,2020-02-26,0.0,0.0
10639,Ghana,7.9465,-1.0232,2020-02-27,0.0,0.0
10640,Ghana,7.9465,-1.0232,2020-02-28,0.0,0.0
10641,Ghana,7.9465,-1.0232,2020-02-29,0.0,0.0
10642,Ghana,7.9465,-1.0232,2020-03-01,0.0,0.0
10643,Ghana,7.9465,-1.0232,2020-03-02,0.0,0.0
10644,Ghana,7.9465,-1.0232,2020-03-03,0.0,0.0
10645,Ghana,7.9465,-1.0232,2020-03-04,0.0,0.0
10646,Ghana,7.9465,-1.0232,2020-03-05,0.0,0.0
10647,Ghana,7.9465,-1.0232,2020-03-06,0.0,0.0
10648,Ghana,7.9465,-1.0232,2020-03-07,0.0,0.0
10649,Ghana,7.9465,-1.0232,2020-03-08,0.0,0.0
10650,Ghana,7.9465,-1.0232,2020-03-09,0.0,0.0
10651,Ghana,7.9465,-1.0232,2020-03-10,0.0,0.0
10652,Ghana,7.9465,-1.0232,2020-03-11,0.0,0.0
10653,Ghana,7.9465,-1.0232,2020-03-12,0.0,0.0
10654,Ghana,7.9465,-1.0232,2020-03-13,0.0,0.0
10655,Ghana,7.9465,-1.0232,2020-03-14,3.0,0.0
10656,Ghana,7.9465,-1.0232,2020-03-15,6.0,0.0
10657,Ghana,7.9465,-1.0232,2020-03-16,6.0,0.0
10658,Ghana,7.9465,-1.0232,2020-03-17,7.0,0.0
10659,Ghana,7.9465,-1.0232,2020-03-18,7.0,0.0
10660,Ghana,7.9465,-1.0232,2020-03-19,11.0,0.0
10661,Ghana,7.9465,-1.0232,2020-03-20,16.0,0.0
10662,Ghana,7.9465,-1.0232,2020-03-21,19.0,1.0
10696,Greece,39.0742,21.8243,2020-01-22,0.0,0.0
10697,Greece,39.0742,21.8243,2020-01-23,0.0,0.0
10698,Greece,39.0742,21.8243,2020-01-24,0.0,0.0
10699,Greece,39.0742,21.8243,2020-01-25,0.0,0.0
10700,Greece,39.0742,21.8243,2020-01-26,0.0,0.0
10701,Greece,39.0742,21.8243,2020-01-27,0.0,0.0
10702,Greece,39.0742,21.8243,2020-01-28,0.0,0.0
10703,Greece,39.0742,21.8243,2020-01-29,0.0,0.0
10704,Greece,39.0742,21.8243,2020-01-30,0.0,0.0
10705,Greece,39.0742,21.8243,2020-01-31,0.0,0.0
10706,Greece,39.0742,21.8243,2020-02-01,0.0,0.0
10707,Greece,39.0742,21.8243,2020-02-02,0.0,0.0
10708,Greece,39.0742,21.8243,2020-02-03,0.0,0.0
10709,Greece,39.0742,21.8243,2020-02-04,0.0,0.0
10710,Greece,39.0742,21.8243,2020-02-05,0.0,0.0
10711,Greece,39.0742,21.8243,2020-02-06,0.0,0.0
10712,Greece,39.0742,21.8243,2020-02-07,0.0,0.0
10713,Greece,39.0742,21.8243,2020-02-08,0.0,0.0
10714,Greece,39.0742,21.8243,2020-02-09,0.0,0.0
10715,Greece,39.0742,21.8243,2020-02-10,0.0,0.0
10716,Greece,39.0742,21.8243,2020-02-11,0.0,0.0
10717,Greece,39.0742,21.8243,2020-02-12,0.0,0.0
10718,Greece,39.0742,21.8243,2020-02-13,0.0,0.0
10719,Greece,39.0742,21.8243,2020-02-14,0.0,0.0
10720,Greece,39.0742,21.8243,2020-02-15,0.0,0.0
10721,Greece,39.0742,21.8243,2020-02-16,0.0,0.0
10722,Greece,39.0742,21.8243,2020-02-17,0.0,0.0
10723,Greece,39.0742,21.8243,2020-02-18,0.0,0.0
10724,Greece,39.0742,21.8243,2020-02-19,0.0,0.0
10725,Greece,39.0742,21.8243,2020-02-20,0.0,0.0
10726,Greece,39.0742,21.8243,2020-02-21,0.0,0.0
10727,Greece,39.0742,21.8243,2020-02-22,0.0,0.0
10728,Greece,39.0742,21.8243,2020-02-23,0.0,0.0
10729,Greece,39.0742,21.8243,2020-02-24,0.0,0.0
10730,Greece,39.0742,21.8243,2020-02-25,0.0,0.0
10731,Greece,39.0742,21.8243,2020-02-26,1.0,0.0
10732,Greece,39.0742,21.8243,2020-02-27,3.0,0.0
10733,Greece,39.0742,21.8243,2020-02-28,4.0,0.0
10734,Greece,39.0742,21.8243,2020-02-29,4.0,0.0
10735,Greece,39.0742,21.8243,2020-03-01,7.0,0.0
10736,Greece,39.0742,21.8243,2020-03-02,7.0,0.0
10737,Greece,39.0742,21.8243,2020-03-03,7.0,0.0
10738,Greece,39.0742,21.8243,2020-03-04,9.0,0.0
10739,Greece,39.0742,21.8243,2020-03-05,31.0,0.0
10740,Greece,39.0742,21.8243,2020-03-06,45.0,0.0
10741,Greece,39.0742,21.8243,2020-03-07,46.0,0.0
10742,Greece,39.0742,21.8243,2020-03-08,73.0,0.0
10743,Greece,39.0742,21.8243,2020-03-09,73.0,0.0
10744,Greece,39.0742,21.8243,2020-03-10,89.0,0.0
10745,Greece,39.0742,21.8243,2020-03-11,99.0,1.0
10746,Greece,39.0742,21.8243,2020-03-12,99.0,1.0
10747,Greece,39.0742,21.8243,2020-03-13,190.0,1.0
10748,Greece,39.0742,21.8243,2020-03-14,228.0,3.0
10749,Greece,39.0742,21.8243,2020-03-15,331.0,4.0
10750,Greece,39.0742,21.8243,2020-03-16,331.0,4.0
10751,Greece,39.0742,21.8243,2020-03-17,387.0,5.0
10752,Greece,39.0742,21.8243,2020-03-18,418.0,5.0
10753,Greece,39.0742,21.8243,2020-03-19,418.0,6.0
10754,Greece,39.0742,21.8243,2020-03-20,495.0,6.0
10755,Greece,39.0742,21.8243,2020-03-21,530.0,13.0
10789,Greenland,71.7069,-42.6043,2020-01-22,0.0,0.0
10790,Greenland,71.7069,-42.6043,2020-01-23,0.0,0.0
10791,Greenland,71.7069,-42.6043,2020-01-24,0.0,0.0
10792,Greenland,71.7069,-42.6043,2020-01-25,0.0,0.0
10793,Greenland,71.7069,-42.6043,2020-01-26,0.0,0.0
10794,Greenland,71.7069,-42.6043,2020-01-27,0.0,0.0
10795,Greenland,71.7069,-42.6043,2020-01-28,0.0,0.0
10796,Greenland,71.7069,-42.6043,2020-01-29,0.0,0.0
10797,Greenland,71.7069,-42.6043,2020-01-30,0.0,0.0
10798,Greenland,71.7069,-42.6043,2020-01-31,0.0,0.0
10799,Greenland,71.7069,-42.6043,2020-02-01,0.0,0.0
10800,Greenland,71.7069,-42.6043,2020-02-02,0.0,0.0
10801,Greenland,71.7069,-42.6043,2020-02-03,0.0,0.0
10802,Greenland,71.7069,-42.6043,2020-02-04,0.0,0.0
10803,Greenland,71.7069,-42.6043,2020-02-05,0.0,0.0
10804,Greenland,71.7069,-42.6043,2020-02-06,0.0,0.0
10805,Greenland,71.7069,-42.6043,2020-02-07,0.0,0.0
10806,Greenland,71.7069,-42.6043,2020-02-08,0.0,0.0
10807,Greenland,71.7069,-42.6043,2020-02-09,0.0,0.0
10808,Greenland,71.7069,-42.6043,2020-02-10,0.0,0.0
10809,Greenland,71.7069,-42.6043,2020-02-11,0.0,0.0
10810,Greenland,71.7069,-42.6043,2020-02-12,0.0,0.0
10811,Greenland,71.7069,-42.6043,2020-02-13,0.0,0.0
10812,Greenland,71.7069,-42.6043,2020-02-14,0.0,0.0
10813,Greenland,71.7069,-42.6043,2020-02-15,0.0,0.0
10814,Greenland,71.7069,-42.6043,2020-02-16,0.0,0.0
10815,Greenland,71.7069,-42.6043,2020-02-17,0.0,0.0
10816,Greenland,71.7069,-42.6043,2020-02-18,0.0,0.0
10817,Greenland,71.7069,-42.6043,2020-02-19,0.0,0.0
10818,Greenland,71.7069,-42.6043,2020-02-20,0.0,0.0
10819,Greenland,71.7069,-42.6043,2020-02-21,0.0,0.0
10820,Greenland,71.7069,-42.6043,2020-02-22,0.0,0.0
10821,Greenland,71.7069,-42.6043,2020-02-23,0.0,0.0
10822,Greenland,71.7069,-42.6043,2020-02-24,0.0,0.0
10823,Greenland,71.7069,-42.6043,2020-02-25,0.0,0.0
10824,Greenland,71.7069,-42.6043,2020-02-26,0.0,0.0
10825,Greenland,71.7069,-42.6043,2020-02-27,0.0,0.0
10826,Greenland,71.7069,-42.6043,2020-02-28,0.0,0.0
10827,Greenland,71.7069,-42.6043,2020-02-29,0.0,0.0
10828,Greenland,71.7069,-42.6043,2020-03-01,0.0,0.0
10829,Greenland,71.7069,-42.6043,2020-03-02,0.0,0.0
10830,Greenland,71.7069,-42.6043,2020-03-03,0.0,0.0
10831,Greenland,71.7069,-42.6043,2020-03-04,0.0,0.0
10832,Greenland,71.7069,-42.6043,2020-03-05,0.0,0.0
10833,Greenland,71.7069,-42.6043,2020-03-06,0.0,0.0
10834,Greenland,71.7069,-42.6043,2020-03-07,0.0,0.0
10835,Greenland,71.7069,-42.6043,2020-03-08,0.0,0.0
10836,Greenland,71.7069,-42.6043,2020-03-09,0.0,0.0
10837,Greenland,71.7069,-42.6043,2020-03-10,0.0,0.0
10838,Greenland,71.7069,-42.6043,2020-03-11,0.0,0.0
10839,Greenland,71.7069,-42.6043,2020-03-12,0.0,0.0
10840,Greenland,71.7069,-42.6043,2020-03-13,0.0,0.0
10841,Greenland,71.7069,-42.6043,2020-03-14,0.0,0.0
10842,Greenland,71.7069,-42.6043,2020-03-15,0.0,0.0
10843,Greenland,71.7069,-42.6043,2020-03-16,0.0,0.0
10844,Greenland,71.7069,-42.6043,2020-03-17,0.0,0.0
10845,Greenland,71.7069,-42.6043,2020-03-18,0.0,0.0
10846,Greenland,71.7069,-42.6043,2020-03-19,0.0,0.0
10847,Greenland,71.7069,-42.6043,2020-03-20,0.0,0.0
10848,Greenland,71.7069,-42.6043,2020-03-21,0.0,0.0
10882,Guadeloupe,16.265,-61.551,2020-01-22,0.0,0.0
10883,Guadeloupe,16.265,-61.551,2020-01-23,0.0,0.0
10884,Guadeloupe,16.265,-61.551,2020-01-24,0.0,0.0
10885,Guadeloupe,16.265,-61.551,2020-01-25,0.0,0.0
10886,Guadeloupe,16.265,-61.551,2020-01-26,0.0,0.0
10887,Guadeloupe,16.265,-61.551,2020-01-27,0.0,0.0
10888,Guadeloupe,16.265,-61.551,2020-01-28,0.0,0.0
10889,Guadeloupe,16.265,-61.551,2020-01-29,0.0,0.0
10890,Guadeloupe,16.265,-61.551,2020-01-30,0.0,0.0
10891,Guadeloupe,16.265,-61.551,2020-01-31,0.0,0.0
10892,Guadeloupe,16.265,-61.551,2020-02-01,0.0,0.0
10893,Guadeloupe,16.265,-61.551,2020-02-02,0.0,0.0
10894,Guadeloupe,16.265,-61.551,2020-02-03,0.0,0.0
10895,Guadeloupe,16.265,-61.551,2020-02-04,0.0,0.0
10896,Guadeloupe,16.265,-61.551,2020-02-05,0.0,0.0
10897,Guadeloupe,16.265,-61.551,2020-02-06,0.0,0.0
10898,Guadeloupe,16.265,-61.551,2020-02-07,0.0,0.0
10899,Guadeloupe,16.265,-61.551,2020-02-08,0.0,0.0
10900,Guadeloupe,16.265,-61.551,2020-02-09,0.0,0.0
10901,Guadeloupe,16.265,-61.551,2020-02-10,0.0,0.0
10902,Guadeloupe,16.265,-61.551,2020-02-11,0.0,0.0
10903,Guadeloupe,16.265,-61.551,2020-02-12,0.0,0.0
10904,Guadeloupe,16.265,-61.551,2020-02-13,0.0,0.0
10905,Guadeloupe,16.265,-61.551,2020-02-14,0.0,0.0
10906,Guadeloupe,16.265,-61.551,2020-02-15,0.0,0.0
10907,Guadeloupe,16.265,-61.551,2020-02-16,0.0,0.0
10908,Guadeloupe,16.265,-61.551,2020-02-17,0.0,0.0
10909,Guadeloupe,16.265,-61.551,2020-02-18,0.0,0.0
10910,Guadeloupe,16.265,-61.551,2020-02-19,0.0,0.0
10911,Guadeloupe,16.265,-61.551,2020-02-20,0.0,0.0
10912,Guadeloupe,16.265,-61.551,2020-02-21,0.0,0.0
10913,Guadeloupe,16.265,-61.551,2020-02-22,0.0,0.0
10914,Guadeloupe,16.265,-61.551,2020-02-23,0.0,0.0
10915,Guadeloupe,16.265,-61.551,2020-02-24,0.0,0.0
10916,Guadeloupe,16.265,-61.551,2020-02-25,0.0,0.0
10917,Guadeloupe,16.265,-61.551,2020-02-26,0.0,0.0
10918,Guadeloupe,16.265,-61.551,2020-02-27,0.0,0.0
10919,Guadeloupe,16.265,-61.551,2020-02-28,0.0,0.0
10920,Guadeloupe,16.265,-61.551,2020-02-29,0.0,0.0
10921,Guadeloupe,16.265,-61.551,2020-03-01,0.0,0.0
10922,Guadeloupe,16.265,-61.551,2020-03-02,0.0,0.0
10923,Guadeloupe,16.265,-61.551,2020-03-03,0.0,0.0
10924,Guadeloupe,16.265,-61.551,2020-03-04,0.0,0.0
10925,Guadeloupe,16.265,-61.551,2020-03-05,0.0,0.0
10926,Guadeloupe,16.265,-61.551,2020-03-06,0.0,0.0
10927,Guadeloupe,16.265,-61.551,2020-03-07,0.0,0.0
10928,Guadeloupe,16.265,-61.551,2020-03-08,0.0,0.0
10929,Guadeloupe,16.265,-61.551,2020-03-09,0.0,0.0
10930,Guadeloupe,16.265,-61.551,2020-03-10,0.0,0.0
10931,Guadeloupe,16.265,-61.551,2020-03-11,0.0,0.0
10932,Guadeloupe,16.265,-61.551,2020-03-12,0.0,0.0
10933,Guadeloupe,16.265,-61.551,2020-03-13,0.0,0.0
10934,Guadeloupe,16.265,-61.551,2020-03-14,0.0,0.0
10935,Guadeloupe,16.265,-61.551,2020-03-15,0.0,0.0
10936,Guadeloupe,16.265,-61.551,2020-03-16,0.0,0.0
10937,Guadeloupe,16.265,-61.551,2020-03-17,0.0,0.0
10938,Guadeloupe,16.265,-61.551,2020-03-18,0.0,0.0
10939,Guadeloupe,16.265,-61.551,2020-03-19,0.0,0.0
10940,Guadeloupe,16.265,-61.551,2020-03-20,0.0,0.0
10941,Guadeloupe,16.265,-61.551,2020-03-21,0.0,0.0
10975,Guam,13.4443,144.7937,2020-01-22,0.0,0.0
10976,Guam,13.4443,144.7937,2020-01-23,0.0,0.0
10977,Guam,13.4443,144.7937,2020-01-24,0.0,0.0
10978,Guam,13.4443,144.7937,2020-01-25,0.0,0.0
10979,Guam,13.4443,144.7937,2020-01-26,0.0,0.0
10980,Guam,13.4443,144.7937,2020-01-27,0.0,0.0
10981,Guam,13.4443,144.7937,2020-01-28,0.0,0.0
10982,Guam,13.4443,144.7937,2020-01-29,0.0,0.0
10983,Guam,13.4443,144.7937,2020-01-30,0.0,0.0
10984,Guam,13.4443,144.7937,2020-01-31,0.0,0.0
10985,Guam,13.4443,144.7937,2020-02-01,0.0,0.0
10986,Guam,13.4443,144.7937,2020-02-02,0.0,0.0
10987,Guam,13.4443,144.7937,2020-02-03,0.0,0.0
10988,Guam,13.4443,144.7937,2020-02-04,0.0,0.0
10989,Guam,13.4443,144.7937,2020-02-05,0.0,0.0
10990,Guam,13.4443,144.7937,2020-02-06,0.0,0.0
10991,Guam,13.4443,144.7937,2020-02-07,0.0,0.0
10992,Guam,13.4443,144.7937,2020-02-08,0.0,0.0
10993,Guam,13.4443,144.7937,2020-02-09,0.0,0.0
10994,Guam,13.4443,144.7937,2020-02-10,0.0,0.0
10995,Guam,13.4443,144.7937,2020-02-11,0.0,0.0
10996,Guam,13.4443,144.7937,2020-02-12,0.0,0.0
10997,Guam,13.4443,144.7937,2020-02-13,0.0,0.0
10998,Guam,13.4443,144.7937,2020-02-14,0.0,0.0
10999,Guam,13.4443,144.7937,2020-02-15,0.0,0.0
11000,Guam,13.4443,144.7937,2020-02-16,0.0,0.0
11001,Guam,13.4443,144.7937,2020-02-17,0.0,0.0
11002,Guam,13.4443,144.7937,2020-02-18,0.0,0.0
11003,Guam,13.4443,144.7937,2020-02-19,0.0,0.0
11004,Guam,13.4443,144.7937,2020-02-20,0.0,0.0
11005,Guam,13.4443,144.7937,2020-02-21,0.0,0.0
11006,Guam,13.4443,144.7937,2020-02-22,0.0,0.0
11007,Guam,13.4443,144.7937,2020-02-23,0.0,0.0
11008,Guam,13.4443,144.7937,2020-02-24,0.0,0.0
11009,Guam,13.4443,144.7937,2020-02-25,0.0,0.0
11010,Guam,13.4443,144.7937,2020-02-26,0.0,0.0
11011,Guam,13.4443,144.7937,2020-02-27,0.0,0.0
11012,Guam,13.4443,144.7937,2020-02-28,0.0,0.0
11013,Guam,13.4443,144.7937,2020-02-29,0.0,0.0
11014,Guam,13.4443,144.7937,2020-03-01,0.0,0.0
11015,Guam,13.4443,144.7937,2020-03-02,0.0,0.0
11016,Guam,13.4443,144.7937,2020-03-03,0.0,0.0
11017,Guam,13.4443,144.7937,2020-03-04,0.0,0.0
11018,Guam,13.4443,144.7937,2020-03-05,0.0,0.0
11019,Guam,13.4443,144.7937,2020-03-06,0.0,0.0
11020,Guam,13.4443,144.7937,2020-03-07,0.0,0.0
11021,Guam,13.4443,144.7937,2020-03-08,0.0,0.0
11022,Guam,13.4443,144.7937,2020-03-09,0.0,0.0
11023,Guam,13.4443,144.7937,2020-03-10,0.0,0.0
11024,Guam,13.4443,144.7937,2020-03-11,0.0,0.0
11025,Guam,13.4443,144.7937,2020-03-12,0.0,0.0
11026,Guam,13.4443,144.7937,2020-03-13,0.0,0.0
11027,Guam,13.4443,144.7937,2020-03-14,0.0,0.0
11028,Guam,13.4443,144.7937,2020-03-15,0.0,0.0
11029,Guam,13.4443,144.7937,2020-03-16,0.0,0.0
11030,Guam,13.4443,144.7937,2020-03-17,0.0,0.0
11031,Guam,13.4443,144.7937,2020-03-18,0.0,0.0
11032,Guam,13.4443,144.7937,2020-03-19,0.0,0.0
11033,Guam,13.4443,144.7937,2020-03-20,0.0,0.0
11034,Guam,13.4443,144.7937,2020-03-21,0.0,0.0
11068,Guatemala,15.7835,-90.2308,2020-01-22,0.0,0.0
11069,Guatemala,15.7835,-90.2308,2020-01-23,0.0,0.0
11070,Guatemala,15.7835,-90.2308,2020-01-24,0.0,0.0
11071,Guatemala,15.7835,-90.2308,2020-01-25,0.0,0.0
11072,Guatemala,15.7835,-90.2308,2020-01-26,0.0,0.0
11073,Guatemala,15.7835,-90.2308,2020-01-27,0.0,0.0
11074,Guatemala,15.7835,-90.2308,2020-01-28,0.0,0.0
11075,Guatemala,15.7835,-90.2308,2020-01-29,0.0,0.0
11076,Guatemala,15.7835,-90.2308,2020-01-30,0.0,0.0
11077,Guatemala,15.7835,-90.2308,2020-01-31,0.0,0.0
11078,Guatemala,15.7835,-90.2308,2020-02-01,0.0,0.0
11079,Guatemala,15.7835,-90.2308,2020-02-02,0.0,0.0
